sample_score	sample_rank	glyco_score	glyco_rank	sample	w_glyco	sample_diseases	glyco_diseases
67	3	66	1	HP:0002240|HP:0001263|HP:0000248|HP:0000365|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0010864|HP:0000943	HP:0000821|HP:0011276|HP:0010864|HP:0002240|HP:0000248|HP:0001263|HP:0000365|HP:0000943|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	
67	2	66	2	HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0008430|HP:0001508|HP:0011276|HP:0005595|HP:0000821|HP:0010864	HP:0000821|HP:0011276|HP:0000280|HP:0001263|HP:0000365|HP:0008430|HP:0001508|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010|MONDO:0008291
69	2	67	2	HP:0000975|HP:0001263|HP:0002240|HP:0000248|HP:0000280|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808	HP:0002808|HP:0011276|HP:0001263|HP:0000248|HP:0005595|HP:0000821|HP:0000975|HP:0000280|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010|MONDO:0008291|MONDO:0018853
68	1	67	1	HP:0001263|HP:0002240|HP:0000248|HP:0000280|HP:0100578|HP:0008430|HP:0011276|HP:0000821|HP:0002808|HP:0010864	HP:0100578|HP:0000821|HP:0010864|HP:0001263|HP:0002240|HP:0008430|HP:0000248|HP:0011276|HP:0010471|HP:0003541		
68	2	67	2	HP:0002240|HP:0001263|HP:0000280|HP:0000365|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0000943	HP:0001263|HP:0011276|HP:0002808|HP:0008430|HP:0000943|HP:0000365|HP:0000280|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010|MONDO:0008291
69	1	67	1	HP:0000975|HP:0002240|HP:0000365|HP:0011220|HP:0100578|HP:0008430|HP:0001508|HP:0000821|HP:0002808|HP:0010864	HP:0001508|HP:0100578|HP:0011220|HP:0000365|HP:0002240|HP:0008430|HP:0010864|HP:0000821|HP:0010471|HP:0003541		
66	3	65	1	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0000280|HP:0100578|HP:0001508|HP:0005595|HP:0010864|HP:0000943	HP:0000975|HP:0000280|HP:0001508|HP:0000943|HP:0100578|HP:0005595|HP:0010864|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0018853|MONDO:0007554	MONDO:0033010
68	2	67	1	HP:0000975|HP:0001263|HP:0000248|HP:0000365|HP:0011220|HP:0001508|HP:0011276|HP:0000821|HP:0002808|HP:0010864	HP:0002808|HP:0010864|HP:0000821|HP:0001263|HP:0011220|HP:0011276|HP:0000248|HP:0001508|HP:0010471|HP:0003541	MONDO:0007854|MONDO:0010885	
66	3	66	2	HP:0000975|HP:0002240|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0005595|HP:0000821|HP:0010864|HP:0000943	HP:0002240|HP:0001263|HP:0011220|HP:0000821|HP:0005595|HP:0000975|HP:0010864|HP:0000365|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0018853|MONDO:0008291	MONDO:0033010|MONDO:0018853
68	2	67	1	HP:0000975|HP:0000280|HP:0000365|HP:0100578|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0010864	HP:0002808|HP:0011276|HP:0005595|HP:0000975|HP:0008430|HP:0100578|HP:0000821|HP:0010864|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010
66	3	65	1	HP:0001263|HP:0002240|HP:0000280|HP:0011220|HP:0001508|HP:0011276|HP:0005595|HP:0000821|HP:0010864|HP:0000943	HP:0001508|HP:0001263|HP:0010864|HP:0011220|HP:0000280|HP:0011276|HP:0000821|HP:0000943|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0007554	
67	2	66	1	HP:0000248|HP:0000280|HP:0011220|HP:0100578|HP:0008430|HP:0001508|HP:0011276|HP:0005595|HP:0000821|HP:0010864	HP:0000248|HP:0011220|HP:0000280|HP:0100578|HP:0008430|HP:0001508|HP:0005595|HP:0010864|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	
69	2	67	3	HP:0000975|HP:0002240|HP:0001263|HP:0011220|HP:0001508|HP:0008430|HP:0011276|HP:0005595|HP:0002808|HP:0010864	HP:0002240|HP:0000975|HP:0001263|HP:0011276|HP:0005595|HP:0010864|HP:0001508|HP:0002808|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554
67	1	66	1	HP:0001263|HP:0002240|HP:0000248|HP:0011220|HP:0001508|HP:0005595|HP:0000821|HP:0002808|HP:0010864|HP:0000943	HP:0001263|HP:0000248|HP:0002808|HP:0011220|HP:0001508|HP:0005595|HP:0002240|HP:0000821|HP:0010471|HP:0003541	MONDO:0033010	MONDO:0033010
67	4	66	2	HP:0000975|HP:0001263|HP:0002240|HP:0000365|HP:0011220|HP:0100578|HP:0001508|HP:0011276|HP:0005595|HP:0000943	HP:0000943|HP:0100578|HP:0005595|HP:0002240|HP:0011220|HP:0000365|HP:0011276|HP:0001263|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291
68	3	67	3	HP:0000975|HP:0002240|HP:0000248|HP:0000280|HP:0011220|HP:0001508|HP:0011276|HP:0005595|HP:0002808|HP:0010864	HP:0000975|HP:0001508|HP:0005595|HP:0011220|HP:0011276|HP:0010864|HP:0000248|HP:0002808|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554
68	2	66	2	HP:0000975|HP:0001263|HP:0000280|HP:0100578|HP:0001508|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808	HP:0002808|HP:0011276|HP:0001263|HP:0000280|HP:0005595|HP:0100578|HP:0000821|HP:0001508|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010|MONDO:0008291
67	1	67	1	HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0100578|HP:0001508|HP:0008430|HP:0005595|HP:0002808|HP:0000943	HP:0005595|HP:0001263|HP:0000943|HP:0002808|HP:0008430|HP:0001508|HP:0100578|HP:0000365|HP:0010471|HP:0003541	MONDO:0033010	
69	1	68	1	HP:0000975|HP:0002240|HP:0000248|HP:0000280|HP:0000365|HP:0100578|HP:0001508|HP:0008430|HP:0002808|HP:0010864	HP:0008430|HP:0010864|HP:0002240|HP:0002808|HP:0000248|HP:0000975|HP:0000365|HP:0100578|HP:0010471|HP:0003541		
68	3	66	3	HP:0000975|HP:0001263|HP:0002240|HP:0000248|HP:0000365|HP:0001508|HP:0005595|HP:0000821|HP:0002808|HP:0000943	HP:0000975|HP:0000365|HP:0001508|HP:0000248|HP:0002240|HP:0005595|HP:0000943|HP:0001263|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0018853|MONDO:0007554
68	1	67	1	HP:0000975|HP:0001263|HP:0000248|HP:0000280|HP:0011220|HP:0008430|HP:0001508|HP:0005595|HP:0002808|HP:0000943	HP:0008430|HP:0011220|HP:0005595|HP:0001508|HP:0001263|HP:0000248|HP:0000975|HP:0000280|HP:0010471|HP:0003541		
67	1	67	1	HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0100578|HP:0008430|HP:0005595|HP:0000821|HP:0002808|HP:0010864	HP:0008430|HP:0002808|HP:0010864|HP:0000821|HP:0000365|HP:0000248|HP:0000280|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010	
68	3	67	1	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0008430|HP:0001508|HP:0011276|HP:0005595|HP:0000943	HP:0000365|HP:0001263|HP:0000280|HP:0000975|HP:0001508|HP:0000943|HP:0008430|HP:0011276|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	
67	1	66	1	HP:0001263|HP:0000248|HP:0000365|HP:0100578|HP:0001508|HP:0008430|HP:0005595|HP:0000821|HP:0010864|HP:0000943	HP:0005595|HP:0000943|HP:0001508|HP:0100578|HP:0000248|HP:0001263|HP:0000365|HP:0008430|HP:0010471|HP:0003541	MONDO:0033010	
68	2	68	1	HP:0000975|HP:0002240|HP:0000280|HP:0000365|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0000943	HP:0002240|HP:0002808|HP:0005595|HP:0008430|HP:0000365|HP:0000975|HP:0011276|HP:0000943|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010
67	2	66	1	HP:0002240|HP:0000248|HP:0000365|HP:0011220|HP:0001508|HP:0011276|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0002240|HP:0000365|HP:0001508|HP:0002808|HP:0010864|HP:0005595|HP:0000248|HP:0000943|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010
68	1	67	1	HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0100578|HP:0001508|HP:0008430|HP:0011276|HP:0002808|HP:0010864	HP:0011276|HP:0010864|HP:0001263|HP:0000280|HP:0008430|HP:0002808|HP:0000365|HP:0100578|HP:0010471|HP:0003541		
67	1	67	1	HP:0002240|HP:0001263|HP:0000248|HP:0011220|HP:0100578|HP:0008430|HP:0001508|HP:0011276|HP:0010864|HP:0000943	HP:0010864|HP:0000943|HP:0001263|HP:0001508|HP:0011276|HP:0100578|HP:0011220|HP:0008430|HP:0010471|HP:0003541		
68	2	67	1	HP:0000975|HP:0001263|HP:0000280|HP:0001508|HP:0008430|HP:0011276|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0005595|HP:0001508|HP:0002808|HP:0008430|HP:0000943|HP:0001263|HP:0010864|HP:0000975|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	
67	1	67	1	HP:0001263|HP:0000248|HP:0000280|HP:0011220|HP:0100578|HP:0008430|HP:0011276|HP:0000821|HP:0010864|HP:0000943	HP:0000821|HP:0008430|HP:0001263|HP:0000248|HP:0011276|HP:0011220|HP:0000943|HP:0100578|HP:0010471|HP:0003541		
67	2	67	2	HP:0002240|HP:0001263|HP:0000248|HP:0000280|HP:0100578|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0010864	HP:0000280|HP:0002240|HP:0005595|HP:0000248|HP:0000821|HP:0002808|HP:0001263|HP:0011276|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010|MONDO:0008291
67	5	66	4	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0000365|HP:0100578|HP:0001508|HP:0011276|HP:0005595|HP:0010864	HP:0000248|HP:0100578|HP:0000975|HP:0011276|HP:0005595|HP:0001508|HP:0010864|HP:0001263|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554|MONDO:0019554	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554
67	2	67	1	HP:0000248|HP:0000280|HP:0000365|HP:0011220|HP:0100578|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0000943	HP:0000248|HP:0000943|HP:0008430|HP:0011220|HP:0011276|HP:0000365|HP:0000821|HP:0000280|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	
66	2	65	1	HP:0000975|HP:0002240|HP:0000248|HP:0000280|HP:0011220|HP:0100578|HP:0001508|HP:0011276|HP:0010864|HP:0000943	HP:0000248|HP:0010864|HP:0000975|HP:0100578|HP:0000280|HP:0000943|HP:0001508|HP:0011220|HP:0010471|HP:0003541	MONDO:0019553|MONDO:0019556	
68	1	67	1	HP:0000975|HP:0002240|HP:0000248|HP:0000365|HP:0011220|HP:0100578|HP:0008430|HP:0011276|HP:0000821|HP:0010864	HP:0008430|HP:0000821|HP:0000248|HP:0002240|HP:0011220|HP:0000975|HP:0010864|HP:0000365|HP:0010471|HP:0003541		
67	3	67	1	HP:0000975|HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0100578|HP:0005595|HP:0000821|HP:0002808|HP:0010864	HP:0000248|HP:0100578|HP:0001263|HP:0002808|HP:0005595|HP:0000975|HP:0000280|HP:0000365|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0018853|MONDO:0008291	MONDO:0033010
66	3	65	1	HP:0002240|HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0011220|HP:0001508|HP:0011276|HP:0005595|HP:0000943	HP:0000248|HP:0011220|HP:0000943|HP:0011276|HP:0001263|HP:0001508|HP:0000280|HP:0000365|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0007554|MONDO:0018853	MONDO:0019346|MONDO:0009654|MONDO:0009562
68	1	67	1	HP:0000975|HP:0002240|HP:0000248|HP:0000365|HP:0011220|HP:0100578|HP:0008430|HP:0005595|HP:0002808|HP:0000943	HP:0000943|HP:0005595|HP:0000365|HP:0000248|HP:0002808|HP:0008430|HP:0011220|HP:0000975|HP:0010471|HP:0003541		
69	2	68	1	HP:0000975|HP:0001263|HP:0002240|HP:0011220|HP:0008430|HP:0001508|HP:0011276|HP:0005595|HP:0002808|HP:0000943	HP:0000975|HP:0008430|HP:0001508|HP:0001263|HP:0000943|HP:0011220|HP:0002808|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	
68	1	67	2	HP:0000975|HP:0002240|HP:0011220|HP:0001508|HP:0008430|HP:0011276|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0010864|HP:0001508|HP:0002808|HP:0011276|HP:0011220|HP:0000943|HP:0005595|HP:0000975|HP:0010471|HP:0003541	MONDO:0033010	MONDO:0033010|MONDO:0008291|MONDO:0018853
69	1	68	1	HP:0000975|HP:0000280|HP:0000365|HP:0011220|HP:0008430|HP:0011276|HP:0000821|HP:0002808|HP:0010864|HP:0000943	HP:0008430|HP:0002808|HP:0000280|HP:0000943|HP:0010864|HP:0000975|HP:0011220|HP:0011276|HP:0010471|HP:0003541		
66	3	66	2	HP:0002240|HP:0001263|HP:0000248|HP:0000365|HP:0001508|HP:0011276|HP:0005595|HP:0000821|HP:0010864|HP:0000943	HP:0010864|HP:0001508|HP:0000943|HP:0001263|HP:0000248|HP:0011276|HP:0005595|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0007554|MONDO:0018853	MONDO:0033010|MONDO:0008291
67	1	66	1	HP:0000975|HP:0002240|HP:0000248|HP:0100578|HP:0001508|HP:0005595|HP:0000821|HP:0002808|HP:0010864|HP:0000943	HP:0000943|HP:0001508|HP:0100578|HP:0000248|HP:0002808|HP:0000821|HP:0000975|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010	MONDO:0033010
69	1	68	1	HP:0000975|HP:0001263|HP:0002240|HP:0000248|HP:0011220|HP:0008430|HP:0001508|HP:0000821|HP:0002808|HP:0010864	HP:0011220|HP:0002240|HP:0008430|HP:0010864|HP:0000248|HP:0001263|HP:0002808|HP:0000821|HP:0010471|HP:0003541		
68	2	67	2	HP:0000975|HP:0002240|HP:0001263|HP:0000365|HP:0100578|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0000943	HP:0011276|HP:0000365|HP:0008430|HP:0005595|HP:0001263|HP:0000975|HP:0100578|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	MONDO:0033010|MONDO:0008291
66	4	66	1	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0100578|HP:0001508|HP:0011276|HP:0000821|HP:0010864	HP:0001508|HP:0000365|HP:0000975|HP:0001263|HP:0100578|HP:0000280|HP:0000821|HP:0011220|HP:0010471|HP:0003541	MONDO:0019553|MONDO:0019556|MONDO:0019555|MONDO:0019554|MONDO:0012072|MONDO:0019552	
68	1	67	1	HP:0000975|HP:0002240|HP:0000248|HP:0000280|HP:0000365|HP:0011220|HP:0001508|HP:0008430|HP:0005595|HP:0000943	HP:0001508|HP:0002240|HP:0000943|HP:0000975|HP:0011220|HP:0008430|HP:0000280|HP:0005595|HP:0010471|HP:0003541		
68	1	67	1	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0100578|HP:0008430|HP:0011276|HP:0000821|HP:0002808|HP:0000943	HP:0000821|HP:0000975|HP:0000280|HP:0100578|HP:0000943|HP:0008430|HP:0011276|HP:0000365|HP:0010471|HP:0003541		
68	1	67	1	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0011220|HP:0008430|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0000975|HP:0005595|HP:0000943|HP:0000248|HP:0008430|HP:0002240|HP:0001263|HP:0010864|HP:0010471|HP:0003541		
68	2	67	1	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0100578|HP:0008430|HP:0001508|HP:0011276|HP:0005595|HP:0010864	HP:0000975|HP:0000248|HP:0005595|HP:0001508|HP:0002240|HP:0001263|HP:0100578|HP:0008430|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	
68	4	67	2	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0100578|HP:0011276|HP:0005595|HP:0002808|HP:0010864	HP:0000365|HP:0000975|HP:0002808|HP:0100578|HP:0010864|HP:0005595|HP:0011276|HP:0000280|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291|MONDO:0018853
67	1	67	1	HP:0000975|HP:0002240|HP:0000248|HP:0011220|HP:0100578|HP:0001508|HP:0008430|HP:0005595|HP:0000821|HP:0000943	HP:0008430|HP:0000975|HP:0100578|HP:0000943|HP:0005595|HP:0002240|HP:0000248|HP:0001508|HP:0010471|HP:0003541		
66	3	66	3	HP:0000975|HP:0001263|HP:0000248|HP:0000280|HP:0011220|HP:0001508|HP:0011276|HP:0005595|HP:0010864|HP:0000943	HP:0000943|HP:0011276|HP:0000280|HP:0011220|HP:0000248|HP:0001263|HP:0000975|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291|MONDO:0018853
69	1	67	1	HP:0000975|HP:0001263|HP:0000248|HP:0000280|HP:0011220|HP:0008430|HP:0011276|HP:0000821|HP:0002808|HP:0010864	HP:0000248|HP:0002808|HP:0010864|HP:0011276|HP:0001263|HP:0000280|HP:0000975|HP:0011220|HP:0010471|HP:0003541		
67	1	67	1	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0100578|HP:0008430|HP:0000821|HP:0010864|HP:0000943	HP:0001263|HP:0008430|HP:0000975|HP:0000943|HP:0000365|HP:0010864|HP:0000280|HP:0100578|HP:0010471|HP:0003541		
67	2	67	2	HP:0000975|HP:0002240|HP:0000248|HP:0000280|HP:0011220|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0000943	HP:0000943|HP:0000821|HP:0011220|HP:0002808|HP:0000975|HP:0011276|HP:0005595|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	MONDO:0033010|MONDO:0008291
68	1	68	1	HP:0000975|HP:0001263|HP:0002240|HP:0000365|HP:0100578|HP:0008430|HP:0005595|HP:0000821|HP:0002808|HP:0000943	HP:0000365|HP:0000821|HP:0100578|HP:0000975|HP:0000943|HP:0002240|HP:0002808|HP:0008430|HP:0010471|HP:0003541		
68	1	66	1	HP:0002240|HP:0001263|HP:0000248|HP:0000365|HP:0100578|HP:0001508|HP:0008430|HP:0002808|HP:0010864|HP:0000943	HP:0002808|HP:0002240|HP:0010864|HP:0001263|HP:0001508|HP:0100578|HP:0000943|HP:0000365|HP:0010471|HP:0003541		
67	2	66	1	HP:0000248|HP:0000280|HP:0011220|HP:0100578|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0010864	HP:0000821|HP:0000248|HP:0100578|HP:0011220|HP:0000280|HP:0010864|HP:0008430|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	
68	2	66	2	HP:0002240|HP:0000248|HP:0000365|HP:0100578|HP:0008430|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0000943	HP:0002808|HP:0000821|HP:0000248|HP:0011276|HP:0100578|HP:0000943|HP:0005595|HP:0000365|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010|MONDO:0008291
67	3	66	1	HP:0000975|HP:0001263|HP:0002240|HP:0000248|HP:0000280|HP:0011220|HP:0001508|HP:0011276|HP:0000821|HP:0010864	HP:0000280|HP:0001508|HP:0000248|HP:0000975|HP:0011220|HP:0001263|HP:0000821|HP:0010864|HP:0010471|HP:0003541	MONDO:0019955|MONDO:0010138|MONDO:0010237	
67	4	66	3	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0000365|HP:0011220|HP:0100578|HP:0011276|HP:0005595|HP:0010864	HP:0005595|HP:0100578|HP:0011276|HP:0001263|HP:0000365|HP:0000248|HP:0010864|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291|MONDO:0012072
67	6	67	1	HP:0002240|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0100578|HP:0001508|HP:0000821|HP:0002808|HP:0010864	HP:0002240|HP:0001508|HP:0000821|HP:0002808|HP:0100578|HP:0010864|HP:0011220|HP:0000365|HP:0010471|HP:0003541	MONDO:0019553|MONDO:0019556|MONDO:0012072|MONDO:0019555|MONDO:0013478|MONDO:0019554	
68	1	68	1	HP:0000975|HP:0002240|HP:0000248|HP:0000280|HP:0100578|HP:0001508|HP:0008430|HP:0011276|HP:0000821|HP:0000943	HP:0002240|HP:0100578|HP:0000280|HP:0000975|HP:0000248|HP:0011276|HP:0001508|HP:0008430|HP:0010471|HP:0003541		
69	1	68	1	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0000280|HP:0011220|HP:0008430|HP:0000821|HP:0002808|HP:0000943	HP:0002808|HP:0000821|HP:0000943|HP:0008430|HP:0000280|HP:0000975|HP:0000248|HP:0001263|HP:0010471|HP:0003541		
67	3	66	2	HP:0000975|HP:0002240|HP:0000280|HP:0100578|HP:0001508|HP:0011276|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0000280|HP:0002240|HP:0010864|HP:0005595|HP:0001508|HP:0011276|HP:0002808|HP:0100578|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291
69	1	68	1	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0100578|HP:0008430|HP:0011276|HP:0000821|HP:0002808|HP:0010864	HP:0100578|HP:0000821|HP:0008430|HP:0000975|HP:0011276|HP:0000280|HP:0002808|HP:0001263|HP:0010471|HP:0003541		
67	1	66	1	HP:0002240|HP:0000248|HP:0000280|HP:0011220|HP:0100578|HP:0008430|HP:0000821|HP:0002808|HP:0010864|HP:0000943	HP:0000943|HP:0100578|HP:0000280|HP:0002808|HP:0010864|HP:0000248|HP:0002240|HP:0000821|HP:0010471|HP:0003541		
67	5	66	2	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0100578|HP:0001508|HP:0011276|HP:0005595|HP:0002808|HP:0010864	HP:0010864|HP:0100578|HP:0000280|HP:0011276|HP:0005595|HP:0002808|HP:0001508|HP:0001263|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554|MONDO:0019554	MONDO:0033010|MONDO:0008291
69	1	68	1	HP:0000975|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0008430|HP:0011276|HP:0000821|HP:0002808|HP:0010864	HP:0000821|HP:0010864|HP:0002808|HP:0011276|HP:0000365|HP:0011220|HP:0001263|HP:0008430|HP:0010471|HP:0003541		
67	2	67	1	HP:0000975|HP:0001263|HP:0002240|HP:0000280|HP:0000365|HP:0100578|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0002240|HP:0001263|HP:0010864|HP:0000365|HP:0000280|HP:0000975|HP:0000943|HP:0002808|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0018853	
68	2	65	1	HP:0000975|HP:0001263|HP:0000248|HP:0000280|HP:0100578|HP:0001508|HP:0008430|HP:0011276|HP:0005595|HP:0010864	HP:0001508|HP:0000248|HP:0000975|HP:0005595|HP:0000280|HP:0001263|HP:0100578|HP:0010864|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010
67	3	67	1	HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0011220|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0010864	HP:0011276|HP:0002808|HP:0000248|HP:0000821|HP:0000365|HP:0001263|HP:0000280|HP:0010864|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	
67	3	67	2	HP:0002240|HP:0001263|HP:0000365|HP:0011220|HP:0011276|HP:0005595|HP:0000821|HP:0002808|HP:0010864|HP:0000943	HP:0001263|HP:0010864|HP:0002808|HP:0011276|HP:0002240|HP:0000943|HP:0000365|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	MONDO:0033010|MONDO:0008291
66	2	65	1	HP:0002240|HP:0000248|HP:0000280|HP:0000365|HP:0100578|HP:0001508|HP:0011276|HP:0005595|HP:0000821|HP:0000943	HP:0001508|HP:0100578|HP:0000821|HP:0000365|HP:0002240|HP:0000248|HP:0000943|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291	MONDO:0033010
69	3	67	1	HP:0000975|HP:0002240|HP:0001263|HP:0000280|HP:0000365|HP:0100578|HP:0008430|HP:0011276|HP:0005595|HP:0002808	HP:0000975|HP:0001263|HP:0002240|HP:0008430|HP:0000365|HP:0000280|HP:0100578|HP:0005595|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	
69	4	67	2	HP:0000975|HP:0002240|HP:0001263|HP:0000248|HP:0000280|HP:0000365|HP:0001508|HP:0011276|HP:0005595|HP:0002808	HP:0002808|HP:0001508|HP:0001263|HP:0005595|HP:0000365|HP:0002240|HP:0000248|HP:0011276|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853|MONDO:0007554	MONDO:0033010|MONDO:0008291
66	1	65	1	HP:0000975|HP:0002240|HP:0001263|HP:0000280|HP:0000365|HP:0011220|HP:0001508|HP:0000821|HP:0010864|HP:0000943	HP:0001263|HP:0011220|HP:0000943|HP:0010864|HP:0000821|HP:0000365|HP:0002240|HP:0001508|HP:0010471|HP:0003541	MONDO:0009737	
66	3	66	1	HP:0000975|HP:0001263|HP:0002240|HP:0000248|HP:0011220|HP:0100578|HP:0001508|HP:0005595|HP:0010864|HP:0000943	HP:0000943|HP:0000975|HP:0005595|HP:0010864|HP:0001508|HP:0001263|HP:0011220|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0018853|MONDO:0007554	MONDO:0033010
68	2	67	2	HP:0000975|HP:0002240|HP:0000365|HP:0001508|HP:0008430|HP:0011276|HP:0005595|HP:0002808|HP:0010864|HP:0000943	HP:0000975|HP:0010864|HP:0008430|HP:0011276|HP:0001508|HP:0005595|HP:0000365|HP:0002240|HP:0010471|HP:0003541	MONDO:0033010|MONDO:0008291|MONDO:0018853	MONDO:0033010|MONDO:0008291
